model_name,prompt_tokens,response_tokens,total_tokens,total_time,preprocess_time,generation_time,total_tokens_per_second,preprocess_speed,generation_speed,timestamp,success,error_message,streaming_used
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119436,1024,120460,10.715553045272827,0.7547202110290527,9.960832834243774,11241.60362895511,158252.0227425079,102.80264883872454,2025-07-30T14:36:18.758263,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119430,1024,120454,10.77376651763916,0.850510835647583,9.923255681991577,11180.305402274014,140421.49140764965,103.19193950210555,2025-07-30T14:36:29.827770,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119424,705,120129,7.633352041244507,0.7729282379150391,6.860423803329468,15737.38501131866,154508.52244982566,102.76333069363044,2025-07-30T14:36:37.774384,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119428,521,119949,5.924275159835815,0.8897526264190674,5.034522533416748,20247.033900991908,134226.07189220056,103.48548378557284,2025-07-30T14:36:43.993007,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119437,752,120189,8.085654973983765,0.7953193187713623,7.290335655212402,14864.472994051519,150174.9010504492,103.15025748675089,2025-07-30T14:36:52.389492,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119436,980,120416,10.281102180480957,0.7921450138092041,9.488957166671753,11712.362924338415,150775.4235877414,103.27794538287863,2025-07-30T14:37:02.984741,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119427,1024,120451,10.721373796463013,0.7854619026184082,9.935911893844604,11234.66099463269,152046.83970270143,103.06049519565266,2025-07-30T14:37:14.000458,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119440,1024,120464,10.762286186218262,0.8025529384613037,9.959733247756958,11193.160813197963,148825.07343253467,102.81399858079695,2025-07-30T14:37:25.059920,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119426,1024,120450,10.756592988967896,0.807774543762207,9.948818445205688,11197.783547591242,147845.70883327647,102.92679534155768,2025-07-30T14:37:36.129473,True,,True
Qwen_Qwen3-30B-A3B-GPTQ-Int4,119428,955,120383,10.112351179122925,0.810736894607544,9.30161428451538,11904.550966201827,147307.96241586108,102.67035062825721,2025-07-30T14:37:46.539004,True,,True
