model_name,prompt_tokens,response_tokens,total_tokens,total_time,preprocess_time,generation_time,total_tokens_per_second,preprocess_speed,generation_speed,timestamp,success,error_message,streaming_used
Qwen_Qwen3-30B-A3B-FP8,29704,1024,30728,11.919290781021118,0.1608443260192871,11.758446455001831,2578.005735788212,184675.46064657666,87.08633439959314,2025-07-30T16:31:11.243124,True,,True
Qwen_Qwen3-30B-A3B-FP8,29698,1024,30722,11.915637731552124,0.14882779121398926,11.766809940338135,2578.29255069155,199546.06433216014,87.02443612092318,2025-07-30T16:31:23.464400,True,,True
Qwen_Qwen3-30B-A3B-FP8,29692,974,30666,11.350847482681274,0.16441965103149414,11.18642783164978,2701.6484933648444,180586.6866504453,87.06979695915616,2025-07-30T16:31:35.131959,True,,True
Qwen_Qwen3-30B-A3B-FP8,29696,795,30491,9.326740503311157,0.18380522727966309,9.142935276031494,3269.2021386437373,161562.3257265528,86.95238192094816,2025-07-30T16:31:44.767244,True,,True
Qwen_Qwen3-30B-A3B-FP8,29705,1024,30729,11.973608493804932,0.17270684242248535,11.800901651382446,2566.394250814112,171996.65967682932,86.77303059127189,2025-07-30T16:31:57.048135,True,,True
Qwen_Qwen3-30B-A3B-FP8,29704,765,30469,8.980587720870972,0.19068670272827148,8.7899010181427,3392.762361108032,155773.84041470473,87.03169676439018,2025-07-30T16:32:06.337007,True,,True
Qwen_Qwen3-30B-A3B-FP8,29695,1024,30719,11.91617751121521,0.1557605266571045,11.760416984558105,2577.9240004681064,190645.22082267603,87.07174255339353,2025-07-30T16:32:18.547200,True,,True
Qwen_Qwen3-30B-A3B-FP8,29708,1024,30732,11.938485145568848,0.1857166290283203,11.752768516540527,2574.1959407141912,159964.135443519,87.12840711180947,2025-07-30T16:32:30.794318,True,,True
Qwen_Qwen3-30B-A3B-FP8,29694,1024,30718,11.936835050582886,0.1689441204071045,11.767890930175781,2573.378945912469,175762.25753489614,87.01644211999033,2025-07-30T16:32:43.049640,True,,True
Qwen_Qwen3-30B-A3B-FP8,29696,1024,30720,11.9692542552948,0.18955230712890625,11.779701948165894,2566.5759407199903,156663.88053934393,86.92919434684316,2025-07-30T16:32:55.322411,True,,True
